source,source_name,target,target_name,weight
Clover,Clover,Portgas_D._Ace,Portgas D. Ace,1
Clover,Clover,Prometheus,Prometheus,1
Clover,Clover,Rebecca,Rebecca,1
Clover,Clover,Rimoshifu_Killingham,Rimoshifu Killingham,1
Clover,Clover,Road,Road,1
Clover,Clover,Rocks_D._Xebec,Rocks D. Xebec,1
Clover,Clover,S-Bear,S-Bear,1
Clover,Clover,S-Hawk,S-Hawk,1
Clover,Clover,S-Shark,S-Shark,1
Clover,Clover,S-Snake,S-Snake,1
Clover,Clover,Sabo,Sabo,1
Clover,Clover,Sakazuki,Sakazuki,1
Clover,Clover,Scopper_Gaban,Scopper Gaban,1
Clover,Clover,Sengoku,Sengoku,1
Clover,Clover,Sentomaru,Sentomaru,1
Clover,Clover,Shakuyaku,Shakuyaku,1
Clover,Clover,Shanks,Shanks,1
Clover,Clover,Shiki,Shiki,1
Clover,Clover,Shinobu,Shinobu,1
Clover,Clover,Shirahoshi,Shirahoshi,1
Clover,Clover,Silvers_Rayleigh,Silvers Rayleigh,1
Clover,Clover,Sodom,Sodom,1
Clover,Clover,Speed,Speed,1
Clover,Clover,Stansen,Stansen,1
Clover,Clover,Tom,Tom,1
Clover,Clover,Ulti,Ulti,1
Clover,Clover,Uni,Uni,1
Clover,Clover,Vinsmoke_Niji,Vinsmoke Niji,1
Clover,Clover,Vinsmoke_Yonji,Vinsmoke Yonji,1
Clover,Clover,Viola,Viola,1
Clover,Clover,Woop_Slap,Woop Slap,1
Clover,Clover,Zambai,Zambai,1
Colon,Colon,Daz_Bonez,Daz Bonez,1
Colon,Colon,Ethanbaron_V._Nusjuro,Ethanbaron V. Nusjuro,1
Colon,Colon,Eustass_Kid,Eustass Kid,1
Colon,Colon,Ganzui,Ganzui,1
Colon,Colon,Gloriosa,Gloriosa,1
Colon,Colon,Hatchan,Hatchan,1
Colon,Colon,Heat,Heat,1
Colon,Colon,Jaygarcia_Saturn,Jaygarcia Saturn,1
Colon,Colon,John,John,1
Colon,Colon,Kaidou,Kaidou,1
Colon,Colon,Kaku,Kaku,1
Colon,Colon,Killer,Killer,1
Colon,Colon,Koala,Koala,1
Colon,Colon,Lucky_Roux,Lucky Roux,1
Colon,Colon,Marcus_Mars,Marcus Mars,1
Colon,Colon,Napoleon,Napoleon,1
Colon,Colon,Nico_Olvia,Nico Olvia,1
Colon,Colon,Rob_Lucci,Rob Lucci,1
Colon,Colon,S-Bear,S-Bear,1
Colon,Colon,S-Hawk,S-Hawk,1
Colon,Colon,Sabo,Sabo,1
Colon,Colon,Shaka,Shaka,1
Colon,Colon,Shepherd_Ju_Peter,Shepherd Ju Peter,1
Colon,Colon,Shiki,Shiki,1
Colon,Colon,Streusen,Streusen,1
Colon,Colon,Topman_Warcury,Topman Warcury,1
Colon,Colon,Yasopp,Yasopp,1
Comil,Comil,Crocodile,Crocodile,1
Comil,Comil,Crocus,Crocus,1
Comil,Comil,Curiel,Curiel,1
Comil,Comil,Dagama,Dagama,1
Comil,Comil,Donquixote_Rosinante,Donquixote Rosinante,1
Comil,Comil,Doran,Doran,1
Comil,Comil,Edison,Edison,1
Comil,Comil,Edward_Newgate,Edward Newgate,1
Comil,Comil,Elizabello_II,Elizabello II,1
Comil,Comil,Epoida,Epoida,1
Comil,Comil,Erik,Erik,1
Comil,Comil,Fossa,Fossa,1
Comil,Comil,Haruta,Haruta,1
Comil,Comil,Helmeppo,Helmeppo,1
Comil,Comil,Heracles,Heracles,1
Comil,Comil,Hoe,Hoe,1
Comil,Comil,Igaram,Igaram,1
Comil,Comil,Imu,Imu,1
Comil,Comil,Iron_Giant,Iron Giant,1
Comil,Comil,Izou,Izou,1
Comil,Comil,Jabra,Jabra,1
Comil,Comil,Jaguar_D._Saul,Jaguar D. Saul,1
Comil,Comil,Jozu,Jozu,1
Comil,Comil,Kaku,Kaku,1
Comil,Comil,Karoo,Karoo,1
Comil,Comil,Kin'emon,Kin'emon,1
Comil,Comil,Koby,Koby,1
Comil,Comil,Konbu,Konbu,1
Comil,Comil,Koza,Koza,1
Comil,Comil,Laboon,Laboon,1
Comil,Comil,Marco,Marco,1
Comil,Comil,Marshall_D._Teach,Marshall D. Teach,1
Comil,Comil,Minister_of_the_Left,Minister of the Left,1
Comil,Comil,Minister_of_the_Right,Minister of the Right,1
Comil,Comil,Mocha,Mocha,1
Comil,Comil,Morgan,Morgan,1
Comil,Comil,Nefertari_Cobra,Nefertari Cobra,1
Comil,Comil,Nefertari_Vivi,Nefertari Vivi,1
Comil,Comil,Neptune,Neptune,1
Comil,Comil,Pell,Pell,1
Comil,Comil,Perona,Perona,1
Comil,Comil,Rakuyo,Rakuyo,1
Comil,Comil,Rob_Lucci,Rob Lucci,1
Comil,Comil,S-Snake,S-Snake,1
Comil,Comil,Salome,Salome,1
Comil,Comil,Sarquiss,Sarquiss,1
Comil,Comil,Sentomaru,Sentomaru,1
Comil,Comil,Shakuyaku,Shakuyaku,1
Comil,Comil,Shepherd_Ju_Peter,Shepherd Ju Peter,1
Comil,Comil,Shirahoshi,Shirahoshi,1
Comil,Comil,Silvers_Rayleigh,Silvers Rayleigh,1
Comil,Comil,Sind,Sind,1
Comil,Comil,Spandam,Spandam,1
Comil,Comil,Stussy,Stussy,1
Comil,Comil,Tama,Tama,1
Comil,Comil,Topman_Warcury,Topman Warcury,1
Comil,Comil,Toto,Toto,1
Comil,Comil,Trafalgar_D._Water_Law,Trafalgar D. Water Law,1
Comil,Comil,Uzu,Uzu,1
Comil,Comil,Vegapunk,Vegapunk,1
Comil,Comil,Vergo,Vergo,1
Comil,Comil,Vista,Vista,1
Comil,Comil,X_Drake,X Drake,1
Comil,Comil,Yamato,Yamato,1
Comil,Comil,York,York,1
Concelot,Concelot,Crocodile,Crocodile,1
Concelot,Concelot,Crocus,Crocus,1
Concelot,Concelot,Daikoku,Daikoku,1
Concelot,Concelot,Dalton,Dalton,1
Concelot,Concelot,Dorry,Dorry,1
Concelot,Concelot,Dracule_Mihawk,Dracule Mihawk,1
Concelot,Concelot,Drophy,Drophy,1
Concelot,Concelot,Edison,Edison,1
Concelot,Concelot,Emporio_Ivankov,Emporio Ivankov,1
Concelot,Concelot,Ethanbaron_V._Nusjuro,Ethanbaron V. Nusjuro,1
Concelot,Concelot,Foxy,Foxy,1
Concelot,Concelot,Fukurokuju,Fukurokuju,1
Concelot,Concelot,Genzo,Genzo,1
Concelot,Concelot,Gol_D._Roger,Gol D. Roger,1
Concelot,Concelot,Gonbe,Gonbe,1
Concelot,Concelot,Hakugan,Hakugan,1
Concelot,Concelot,Hamburg,Hamburg,1
Concelot,Concelot,Hanzo,Hanzo,1
Concelot,Concelot,Heat,Heat,1
Concelot,Concelot,Holed'em,Holed'em,1
Concelot,Concelot,Iceburg,Iceburg,1
Concelot,Concelot,Imu,Imu,1
Concelot,Concelot,Iron_Giant,Iron Giant,1
Concelot,Concelot,Jaygarcia_Saturn,Jaygarcia Saturn,1
Concelot,Concelot,Jewelry_Bonney,Jewelry Bonney,1
Concelot,Concelot,Kaku,Kaku,1
Concelot,Concelot,Kamijiro,Kamijiro,1
Concelot,Concelot,Karoo,Karoo,1
Concelot,Concelot,Kashii,Kashii,1
Concelot,Concelot,Koala,Koala,1
Concelot,Concelot,Koby,Koby,1
Concelot,Concelot,Kokoro,Kokoro,1
Concelot,Concelot,Kouzuki_Oden,Kouzuki Oden,1
Concelot,Concelot,Kureha,Kureha,1
Concelot,Concelot,Marcus_Mars,Marcus Mars,1
Concelot,Concelot,Marianne,Marianne,1
Concelot,Concelot,Marshall_D._Teach,Marshall D. Teach,1
Concelot,Concelot,Mikita,Mikita,1
Concelot,Concelot,Monkey_D._Dragon,Monkey D. Dragon,1
Concelot,Concelot,Morgans,Morgans,1
Concelot,Concelot,Morley,Morley,1
Concelot,Concelot,Mozu_and_Kiwi,Mozu and Kiwi,1
Concelot,Concelot,Nako,Nako,1
Concelot,Concelot,Nefertari_Cobra,Nefertari Cobra,1
Concelot,Concelot,Nojiko,Nojiko,1
Concelot,Concelot,Oimo,Oimo,1
Concelot,Concelot,Page_One,Page One,1
Concelot,Concelot,Patty,Patty,1
Concelot,Concelot,Paulie,Paulie,1
Concelot,Concelot,Peepley_Lulu,Peepley Lulu,1
Concelot,Concelot,Porche,Porche,1
Concelot,Concelot,Portgas_D._Ace,Portgas D. Ace,1
Concelot,Concelot,Pound,Pound,1
Concelot,Concelot,S-Bear,S-Bear,1
Concelot,Concelot,S-Hawk,S-Hawk,1
Concelot,Concelot,S-Shark,S-Shark,1
Concelot,Concelot,S-Snake,S-Snake,1
Concelot,Concelot,Sabo,Sabo,1
Concelot,Concelot,Sasaki,Sasaki,1
Concelot,Concelot,Sentomaru,Sentomaru,1
Concelot,Concelot,Stussy,Stussy,1
Concelot,Concelot,Tamago,Tamago,1
Concelot,Concelot,Tilestone,Tilestone,1
Concelot,Concelot,Topman_Warcury,Topman Warcury,1
Concelot,Concelot,Tsunagoro,Tsunagoro,1
Concelot,Concelot,Tyrannosaurus,Tyrannosaurus,1
Concelot,Concelot,Vegapunk,Vegapunk,1
Concelot,Concelot,Vinsmoke_Judge,Vinsmoke Judge,1
Concelot,Concelot,Wadatsumi,Wadatsumi,1
Concelot,Concelot,Wapol,Wapol,1
Concelot,Concelot,Wire,Wire,1
Concelot,Concelot,X_Drake,X Drake,1
Concelot,Concelot,Yokozuna,Yokozuna,1
Concelot,Concelot,Zambai,Zambai,1
Concelot,Concelot,Zeff,Zeff,1
Conis,Conis,Crocodile,Crocodile,1
Conis,Conis,Curly_Dadan,Curly Dadan,1
Conis,Conis,Dago,Dago,1
Conis,Conis,Dalton,Dalton,1
Conis,Conis,Daruma,Daruma,1
Conis,Conis,Dosun,Dosun,1
Conis,Conis,Emporio_Ivankov,Emporio Ivankov,1
Conis,Conis,Figarland_Garling,Figarland Garling,1
Conis,Conis,Footbianco,Footbianco,1
Conis,Conis,Franky_Family,Franky Family,1
Conis,Conis,Fukaboshi,Fukaboshi,1
Conis,Conis,Ganzui,Ganzui,1
Conis,Conis,Genzo,Genzo,1
Conis,Conis,Gerd,Gerd,1
Conis,Conis,Ginny,Ginny,1
Conis,Conis,Gloriosa,Gloriosa,1
Conis,Conis,Gomorrah,Gomorrah,1
Conis,Conis,Gonbe,Gonbe,1
Conis,Conis,Heracles,Heracles,1
Conis,Conis,Hiriluk,Hiriluk,1
Conis,Conis,Hyouzou,Hyouzou,1
Conis,Conis,Ikaros_Much,Ikaros Much,1
Conis,Conis,Imu,Imu,1
Conis,Conis,Iron_Giant,Iron Giant,1
Conis,Conis,Jaguar_D._Saul,Jaguar D. Saul,1
Conis,Conis,Jaygarcia_Saturn,Jaygarcia Saturn,1
Conis,Conis,Jewelry_Bonney,Jewelry Bonney,1
Conis,Conis,John,John,1
Conis,Conis,Kaidou,Kaidou,1
Conis,Conis,Kashii,Kashii,1
Conis,Conis,Kaya,Kaya,1
Conis,Conis,Kiev,Kiev,1
Conis,Conis,Kin'emon,Kin'emon,1
Conis,Conis,King,King,1
Conis,Conis,Koby,Koby,1
Conis,Conis,Kokoro,Kokoro,1
Conis,Conis,Kouzuki_Hiyori,Kouzuki Hiyori,1
Conis,Conis,Kouzuki_Momonosuke,Kouzuki Momonosuke,1
Conis,Conis,Kureha,Kureha,1
Conis,Conis,Kuzan,Kuzan,1
Conis,Conis,Lilith,Lilith,1
Conis,Conis,Makino,Makino,1
Conis,Conis,Marco,Marco,1
Conis,Conis,Marshall_D._Teach,Marshall D. Teach,1
Conis,Conis,Masira,Masira,1
Conis,Conis,Minister_of_the_Right,Minister of the Right,1
Conis,Conis,Momonga,Momonga,1
Conis,Conis,Monkey_D._Garp,Monkey D. Garp,1
Conis,Conis,Mozu_and_Kiwi,Mozu and Kiwi,1
Conis,Conis,Napoleon,Napoleon,1
Conis,Conis,Neptune,Neptune,1
Conis,Conis,Nico_Olvia,Nico Olvia,1
Conis,Conis,Nojiko,Nojiko,1
Conis,Conis,Oimo,Oimo,1
Conis,Conis,Ottoland,Ottoland,1
Conis,Conis,Paulie,Paulie,1
Conis,Conis,Perona,Perona,1
Conis,Conis,Prometheus,Prometheus,1
Conis,Conis,Rebecca,Rebecca,1
Conis,Conis,Rob_Lucci,Rob Lucci,1
Conis,Conis,Rocks_D._Xebec,Rocks D. Xebec,1
Conis,Conis,Sakazuki,Sakazuki,1
Conis,Conis,Scopper_Gaban,Scopper Gaban,1
Conis,Conis,Sentomaru,Sentomaru,1
Conis,Conis,Shepherd_Ju_Peter,Shepherd Ju Peter,1
Conis,Conis,Shepherd_Sommers,Shepherd Sommers,1
Conis,Conis,Shiki,Shiki,1
Conis,Conis,Shoujou,Shoujou,1
Conis,Conis,Shyarly,Shyarly,1
Conis,Conis,Sodom,Sodom,1
Conis,Conis,Strawberry,Strawberry,1
Conis,Conis,Tamagon,Tamagon,1
Conis,Conis,Tamanegi,Tamanegi,1
Conis,Conis,Tom,Tom,1
Conis,Conis,Topman_Warcury,Topman Warcury,1
Conis,Conis,Vegapunk,Vegapunk,1
Conis,Conis,Vinsmoke_Judge,Vinsmoke Judge,1
Conis,Conis,Viola,Viola,1
Conis,Conis,Wadatsumi,Wadatsumi,1
Conis,Conis,Woop_Slap,Woop Slap,1
Conis,Conis,Yamato,Yamato,1
Conis,Conis,Yokozuna,Yokozuna,1
Conis,Conis,Zambai,Zambai,1
Conis,Conis,Zeff,Zeff,1
Conis,Conis,Zeo,Zeo,1
Conis,Conis,Zeus,Zeus,1
Coribou,Coribou,Dagama,Dagama,1
Coribou,Coribou,Doran,Doran,1
Coribou,Coribou,Duval,Duval,1
Coribou,Coribou,Elizabello_II,Elizabello II,1
Coribou,Coribou,Farul,Farul,1
Coribou,Coribou,Gol_D._Roger,Gol D. Roger,1
Coribou,Coribou,Hack,Hack,1
Coribou,Coribou,Jinbe,Jinbe,1
Coribou,Coribou,Kanjuro,Kanjuro,1
Coribou,Coribou,Koala,Koala,1
Coribou,Coribou,Konbu,Konbu,1
Coribou,Coribou,Lao_G,Lao G,1
Coribou,Coribou,Machvise,Machvise,1
Coribou,Coribou,Marguerite,Marguerite,1
Coribou,Coribou,Marshall_D._Teach,Marshall D. Teach,1
Coribou,Coribou,Megalo,Megalo,1
Coribou,Coribou,Mocha,Mocha,1
Coribou,Coribou,Momonga,Momonga,1
Coribou,Coribou,Nubon,Nubon,1
Coribou,Coribou,Orlumbus,Orlumbus,1
Coribou,Coribou,Sabo,Sabo,1
Coribou,Coribou,Salome,Salome,1
Coribou,Coribou,Senor_Pink,Senor Pink,1
Coribou,Coribou,Sind,Sind,1
Coribou,Coribou,Suleiman,Suleiman,1
Coribou,Coribou,Uzu,Uzu,1
Cosmo,Cosmo,Dago,Dago,1
Cosmo,Cosmo,Footbianco,Footbianco,1
Cosmo,Cosmo,Franky_Family,Franky Family,1
Cosmo,Cosmo,Gomorrah,Gomorrah,1
Cosmo,Cosmo,Gonbe,Gonbe,1
Cosmo,Cosmo,Iceburg,Iceburg,1
Cosmo,Cosmo,Kiev,Kiev,1
Cosmo,Cosmo,Kokoro,Kokoro,1
Cosmo,Cosmo,Laboon,Laboon,1
Cosmo,Cosmo,Mozu_and_Kiwi,Mozu and Kiwi,1
Cosmo,Cosmo,Ottoland,Ottoland,1
Cosmo,Cosmo,Paulie,Paulie,1
Cosmo,Cosmo,Peepley_Lulu,Peepley Lulu,1
Cosmo,Cosmo,Risky_Brothers,Risky Brothers,1
Cosmo,Cosmo,Schollzo,Schollzo,1
Cosmo,Cosmo,Sodom,Sodom,1
Cosmo,Cosmo,Tamagon,Tamagon,1
Cosmo,Cosmo,Tilestone,Tilestone,1
Cosmo,Cosmo,Tom,Tom,1
Cosmo,Cosmo,Tyrannosaurus,Tyrannosaurus,1
Cosmo,Cosmo,Yokozuna,Yokozuna,1
Cosmo,Cosmo,Zambai,Zambai,1
Cotton,Cotton,Diesel,Diesel,1
Cotton,Cotton,Donquixote_Rosinante,Donquixote Rosinante,1
Cotton,Cotton,Emporio_Ivankov,Emporio Ivankov,1
Cotton,Cotton,Fukurokuju,Fukurokuju,1
Cotton,Cotton,Hattori,Hattori,1
Cotton,Cotton,Izou,Izou,1
Cotton,Cotton,Jack,Jack,1
Cotton,Cotton,Jean_Bart,Jean Bart,1
Cotton,Cotton,Jewelry_Bonney,Jewelry Bonney,1
Cotton,Cotton,Kaidou,Kaidou,1
Cotton,Cotton,Kaku,Kaku,1
Cotton,Cotton,Kelly_Funk,Kelly Funk,1
Cotton,Cotton,King,King,1
Cotton,Cotton,Kouzuki_Oden,Kouzuki Oden,1
Cotton,Cotton,Lola,Lola,1
Cotton,Cotton,Marco,Marco,1
Cotton,Cotton,Marshall_D._Teach,Marshall D. Teach,1
Cotton,Cotton,Miyagi,Miyagi,1
Cotton,Cotton,Monet,Monet,1
Cotton,Cotton,Monkey_D._Dragon,Monkey D. Dragon,1
Cotton,Cotton,Monkey_D._Garp,Monkey D. Garp,1
Cotton,Cotton,Mont_Blanc_Noland,Mont Blanc Noland,1
Cotton,Cotton,Morley,Morley,1
Cotton,Cotton,Napoleon,Napoleon,1
Cotton,Cotton,Nekomamushi,Nekomamushi,1
Cotton,Cotton,Omasa,Omasa,1
Cotton,Cotton,Queen,Queen,1
Cotton,Cotton,Rob_Lucci,Rob Lucci,1
Cotton,Cotton,Sakazuki,Sakazuki,1
Cotton,Cotton,Sasaki,Sasaki,1
Cotton,Cotton,Scratchmen_Apoo,Scratchmen Apoo,1
Cotton,Cotton,Shinobu,Shinobu,1
Cotton,Cotton,Shishilian,Shishilian,1
Cotton,Cotton,Spandam,Spandam,1
Cotton,Cotton,Tamago,Tamago,1
Cotton,Cotton,Thriller_Bark,Thriller Bark,1
Cotton,Cotton,Tristan,Tristan,1
Cotton,Cotton,Tsunagoro,Tsunagoro,1
Cotton,Cotton,Uni,Uni,1
Cotton,Cotton,Urouge,Urouge,1
Cotton,Cotton,Vinsmoke_Ichiji,Vinsmoke Ichiji,1
Cotton,Cotton,Vinsmoke_Judge,Vinsmoke Judge,1
Cotton,Cotton,Vinsmoke_Niji,Vinsmoke Niji,1
Cotton,Cotton,Vinsmoke_Reiju,Vinsmoke Reiju,1
Cotton,Cotton,Vinsmoke_Yonji,Vinsmoke Yonji,1
Cotton,Cotton,Who's-Who,Who's-Who,1
Cotton,Cotton,Wire,Wire,1
Cotton,Cotton,X_Drake,X Drake,1
Crocodile,Crocodile,Crocus,Crocus,1
Crocodile,Crocodile,Curly_Dadan,Curly Dadan,1
Crocodile,Crocodile,Dadan_Family,Dadan Family,1
Crocodile,Crocodile,Dagama,Dagama,1
Crocodile,Crocodile,Dellinger,Dellinger,1
Crocodile,Crocodile,Doll,Doll,1
Crocodile,Crocodile,Duval,Duval,1
Crocodile,Crocodile,Edison,Edison,1
Crocodile,Crocodile,Figarland_Garling,Figarland Garling,1
Crocodile,Crocodile,Figarland_Shamrock,Figarland Shamrock,1
Crocodile,Crocodile,Gatz,Gatz,1
Crocodile,Crocodile,Genbo,Genbo,1
Crocodile,Crocodile,Ginny,Ginny,1
Crocodile,Crocodile,Giolla,Giolla,1
Crocodile,Crocodile,Giovanni,Giovanni,1
Crocodile,Crocodile,Gladius,Gladius,1
Crocodile,Crocodile,Gloriosa,Gloriosa,1
Crocodile,Crocodile,Hakowan,Hakowan,1
Crocodile,Crocodile,Heat,Heat,1
Crocodile,Crocodile,Heracles,Heracles,1
Crocodile,Crocodile,Ideo,Ideo,1
Crocodile,Crocodile,Ikkaku,Ikkaku,1
Crocodile,Crocodile,Jaguar_D._Saul,Jaguar D. Saul,1
Crocodile,Crocodile,Jean_Bart,Jean Bart,1
Crocodile,Crocodile,Kaidou,Kaidou,1
Crocodile,Crocodile,Kamakiri,Kamakiri,1
Crocodile,Crocodile,Kanjuro,Kanjuro,1
Crocodile,Crocodile,Kawamatsu,Kawamatsu,1
Crocodile,Crocodile,Kelly_Funk,Kelly Funk,1
Crocodile,Crocodile,Kikunojo,Kikunojo,1
Crocodile,Crocodile,King,King,1
Crocodile,Crocodile,Kingbaum,Kingbaum,1
Crocodile,Crocodile,Kojuro,Kojuro,1
Crocodile,Crocodile,Kyros,Kyros,1
Crocodile,Crocodile,Laboon,Laboon,1
Crocodile,Crocodile,Lao_G,Lao G,1
Crocodile,Crocodile,Lucky_Roux,Lucky Roux,1
Crocodile,Crocodile,Machvise,Machvise,1
Crocodile,Crocodile,Minister_of_the_Left,Minister of the Left,1
Crocodile,Crocodile,Minister_of_the_Right,Minister of the Right,1
Crocodile,Crocodile,Miyagi,Miyagi,1
Crocodile,Crocodile,Morgans,Morgans,1
Crocodile,Crocodile,Mozu_and_Kiwi,Mozu and Kiwi,1
Crocodile,Crocodile,Mr._9,Mr. 9,1
Crocodile,Crocodile,Nekomamushi,Nekomamushi,1
Crocodile,Crocodile,Nola,Nola,1
Crocodile,Crocodile,Onigumo,Onigumo,1
Crocodile,Crocodile,Onimaru,Onimaru,1
Crocodile,Crocodile,Orlumbus,Orlumbus,1
Crocodile,Crocodile,Paulie,Paulie,1
Crocodile,Crocodile,Pedro,Pedro,1
Crocodile,Crocodile,Peepley_Lulu,Peepley Lulu,1
Crocodile,Crocodile,Pekoms,Pekoms,1
Crocodile,Crocodile,Penguin,Penguin,1
Crocodile,Crocodile,Pica,Pica,1
Crocodile,Crocodile,Prince_Grus,Prince Grus,1
Crocodile,Crocodile,Rabiyan,Rabiyan,1
Crocodile,Crocodile,Raizo,Raizo,1
Crocodile,Crocodile,Riku_Doldo_III,Riku Doldo III,1
Crocodile,Crocodile,S-Snake,S-Snake,1
Crocodile,Crocodile,Scratchmen_Apoo,Scratchmen Apoo,1
Crocodile,Crocodile,Senor_Pink,Senor Pink,1
Crocodile,Crocodile,Shimotsuki_Yasuie,Shimotsuki Yasuie,1
Crocodile,Crocodile,Shishilian,Shishilian,1
Crocodile,Crocodile,Spandine,Spandine,1
Crocodile,Crocodile,Sugar,Sugar,1
Crocodile,Crocodile,Takoyaki_8,Takoyaki 8,1
Crocodile,Crocodile,Tamago,Tamago,1
Crocodile,Crocodile,Tenguyama_Hitetsu,Tenguyama Hitetsu,1
Crocodile,Crocodile,Tilestone,Tilestone,1
Crocodile,Crocodile,Tom,Tom,1
Crocodile,Crocodile,Trebol,Trebol,1
Crocodile,Crocodile,Tristan,Tristan,1
Crocodile,Crocodile,Urouge,Urouge,1
Crocodile,Crocodile,Wadatsumi,Wadatsumi,1
Crocodile,Crocodile,Wapol,Wapol,1
Crocodile,Crocodile,Wyper,Wyper,1
Crocodile,Crocodile,Yasopp,Yasopp,1
Crocodile,Crocodile,Yomo,Yomo,1
Crocodile,Crocodile,York,York,1
Crocodile,Crocodile,Zambai,Zambai,1
Crocodile,Crocodile,Zunesha,Zunesha,1
Crocus,Crocus,Curiel,Curiel,1
Crocus,Crocus,Dagama,Dagama,1
Crocus,Crocus,Daikoku,Daikoku,1
Crocus,Crocus,Daruma,Daruma,1
Crocus,Crocus,Denjiro,Denjiro,1
Crocus,Crocus,Dosun,Dosun,1
Crocus,Crocus,Edison,Edison,1
Crocus,Crocus,Elizabello_II,Elizabello II,1
Crocus,Crocus,Enel,Enel,1
Crocus,Crocus,Erik,Erik,1
Crocus,Crocus,Eustass_Kid,Eustass Kid,1
Crocus,Crocus,Figarland_Garling,Figarland Garling,1
Crocus,Crocus,Figarland_Shamrock,Figarland Shamrock,1
Crocus,Crocus,Fossa,Fossa,1
Crocus,Crocus,Fukurokuju,Fukurokuju,1
Crocus,Crocus,Fukurou,Fukurou,1
Crocus,Crocus,Genzo,Genzo,1
Crocus,Crocus,Gerd,Gerd,1
Crocus,Crocus,Giovanni,Giovanni,1
Crocus,Crocus,Goldberg,Goldberg,1
Crocus,Crocus,Hajrudin,Hajrudin,1
Crocus,Crocus,Hanzo,Hanzo,1
Crocus,Crocus,Harald,Harald,1
Crocus,Crocus,Hatchan,Hatchan,1
Crocus,Crocus,Heat,Heat,1
Crocus,Crocus,Helmeppo,Helmeppo,1
Crocus,Crocus,Heracles,Heracles,1
Crocus,Crocus,Hody_Jones,Hody Jones,1
Crocus,Crocus,Hoe,Hoe,1
Crocus,Crocus,Hyouzou,Hyouzou,1
Crocus,Crocus,Igaram,Igaram,1
Crocus,Crocus,Ikaros_Much,Ikaros Much,1
Crocus,Crocus,Imu,Imu,1
Crocus,Crocus,Iron_Giant,Iron Giant,1
Crocus,Crocus,Jabra,Jabra,1
Crocus,Crocus,Jaguar_D._Saul,Jaguar D. Saul,1
Crocus,Crocus,Jewelry_Bonney,Jewelry Bonney,1
Crocus,Crocus,Kaidou,Kaidou,1
Crocus,Crocus,Kalifa,Kalifa,1
Crocus,Crocus,Karoo,Karoo,1
Crocus,Crocus,Kashii,Kashii,1
Crocus,Crocus,Kaya,Kaya,1
Crocus,Crocus,Killer,Killer,1
Crocus,Crocus,Koala,Koala,1
Crocus,Crocus,Kokoro,Kokoro,1
Crocus,Crocus,Koza,Koza,1
Crocus,Crocus,Kumadori,Kumadori,1
Crocus,Crocus,Lilith,Lilith,1
Crocus,Crocus,Loki,Loki,1
Crocus,Crocus,Marguerite,Marguerite,1
Crocus,Crocus,Megalo,Megalo,1
Crocus,Crocus,Moda,Moda,1
Crocus,Crocus,Monkey_D._Garp,Monkey D. Garp,1
Crocus,Crocus,Nash,Nash,1
Crocus,Crocus,Nefertari_Cobra,Nefertari Cobra,1
Crocus,Crocus,Ninjin,Ninjin,1
Crocus,Crocus,Nojiko,Nojiko,1
Crocus,Crocus,Oimo,Oimo,1
Crocus,Crocus,Otohime,Otohime,1
Crocus,Crocus,Pappag,Pappag,1
Crocus,Crocus,Pedro,Pedro,1
Crocus,Crocus,Peepley_Lulu,Peepley Lulu,1
Crocus,Crocus,Pekoms,Pekoms,1
Crocus,Crocus,Pell,Pell,1
Crocus,Crocus,Piiman,Piiman,1
Crocus,Crocus,Pythagoras,Pythagoras,1
Crocus,Crocus,Ripley,Ripley,1
Crocus,Crocus,Risky_Brothers,Risky Brothers,1
Crocus,Crocus,Road,Road,1
Crocus,Crocus,Rob_Lucci,Rob Lucci,1
Crocus,Crocus,Roddy,Roddy,1
Crocus,Crocus,S-Snake,S-Snake,1
Crocus,Crocus,Sakazuki,Sakazuki,1
Crocus,Crocus,Salome,Salome,1
Crocus,Crocus,Sengoku,Sengoku,1
Crocus,Crocus,Sentomaru,Sentomaru,1
Crocus,Crocus,Shaka,Shaka,1
Crocus,Crocus,Shepherd_Sommers,Shepherd Sommers,1
Crocus,Crocus,Shiki,Shiki,1
Crocus,Crocus,Shimotsuki_Yasuie,Shimotsuki Yasuie,1
Crocus,Crocus,Shinobu,Shinobu,1
Crocus,Crocus,Shishilian,Shishilian,1
Crocus,Crocus,Smoker,Smoker,1
Crocus,Crocus,Spandine,Spandine,1
Crocus,Crocus,Stansen,Stansen,1
Crocus,Crocus,Stussy,Stussy,1
Crocus,Crocus,Surume,Surume,1
Crocus,Crocus,Sweet_Pea,Sweet Pea,1
Crocus,Crocus,Takoyaki_8,Takoyaki 8,1
Crocus,Crocus,Tama,Tama,1
Crocus,Crocus,Tamanegi,Tamanegi,1
Crocus,Crocus,Tenguyama_Hitetsu,Tenguyama Hitetsu,1
Crocus,Crocus,Tom,Tom,1
Crocus,Crocus,Toto,Toto,1
Crocus,Crocus,Tsuru,Tsuru,1
Crocus,Crocus,Tyrannosaurus,Tyrannosaurus,1
Crocus,Crocus,Vander_Decken_IX,Vander Decken IX,1
Crocus,Crocus,Vinsmoke_Judge,Vinsmoke Judge,1
Crocus,Crocus,Wadatsumi,Wadatsumi,1
Crocus,Crocus,Wanda,Wanda,1
Crocus,Crocus,Wire,Wire,1
Crocus,Crocus,Yamato,Yamato,1
Crocus,Crocus,Yomo,Yomo,1
